time,page,sender_name,content,photos,,videos,link,kdv,,,
2024/03/28,FP – Cao Thủ,Hoàng Khánh Duy,"Tin tôi đi 99% chị em đều mua 1 chiếc quần như thế này, nếu không mua thì thằ.ng người iu nó cũng mua cho... nhìn ngon quá mà 😌  Cao Thủ Rì Viu","https://scontent.fhan14-3.fna.fbcdn.net/v/t1.15752-9/433697811_734021672050259_3291036844348069067_n.png?_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeH8FMVE5bQWRkrubf-8ZRCVWjqwyE09NSRaOrDITT01JJmM_hhQ1ldO-re_WmLuedeLWDMQiTO82nZn504j0nSq&_nc_ohc=do4xbtdaWgMAX-FQFDw&_nc_ht=scontent.fhan14-3.fna&oh=03_AdSpyue5jvcW_6DJWX40nPR-WRK7fd6ju4iVaM-N3Tj_PQ&oe=662DF0CD 
https://scontent.fhan14-5.fna.fbcdn.net/v/t1.15752-9/431279444_1452826645662115_4242745604454931975_n.png?_nc_cat=109&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeFHRNpsdslmocAWimJ5GRwtkKivMMsZG2uQqK8wyxkba_gMK_GAiqE9KEA2Ie4HGIQBIxQgd1drUkCq3gpubFM-&_nc_ohc=4IBSs1jPBs4AX9PnCAW&_nc_ht=scontent.fhan14-5.fna&oh=03_AdRN3kjLMB9kZaLbDRHPqdjqA-iEp0RtL-LCOtisAUsUVw&oe=662DF00B ",,,,Đạt,Sửa/ xóa bài,"bỏ ""nhin ngon quá mà”",Hành vi gạ gẫm tình dục người lớn và ngôn ngữ khiêu dâm
2024/03/28,FP – Cao Thủ,Hoàng Khánh Duy,Bằng một cách vi diệu nào đó :)),https://scontent.fhan14-5.fna.fbcdn.net/v/t1.15752-9/434614184_1911889705915959_7251639404901998995_n.png?_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeFhBPwJlrUk-XwPyr8dHPYu_7k_dg69l27_uT92Dr2Xbpdq8smOHxNr-cQuyr5jVOu7eefVPA9453q9kIXPAhH5&_nc_ohc=SVm5X9SZdbEAX8hycjU&_nc_ht=scontent.fhan14-5.fna&oh=03_AdSkpKYyu2TNluD-mIgEJIZhFmWn7CCpHq6d6-536Ve4GQ&oe=662DECC6 ,,,,Đạt,Duyêt,,
2024/03/28,FP – Cao Thủ,Huy Ho, ,,,https://video.fhan14-2.fna.fbcdn.net/v/t42.3356-2/434500130_6206720372786197_2251524576392358532_n.mp4?_nc_cat=100&ccb=1-7&_nc_sid=4f86bc&_nc_eui2=AeGIfPYoj9Z7XkWYtkb4ba8B2pjRwrUozSPamNHCtSjNI6tRstBS9lcpVkO-prnrzuVzDP9JAAQWO5sxNF8w7UqC&_nc_ohc=IYjqHMuGhDwAX-lr6D2&_nc_oc=AdhKJhAm0H-YEkAsBmQAJ1Uxg8YT9vy3uMyCKVV6OeyYU2PByKz8OOIWQJVBRg68Ut0&_nc_ht=video.fhan14-2.fna&oh=03_AdT3mMcISdvmxEW7vgqbUvu7dKnhmx9JZra_DfN24ubcwA&oe=66081CD2&dl=1 ,,Đạt,Duyêt,,
2024/03/28,FP – Cao Thủ,Hoàng Khánh Duy,"Thầy thế mới là thầy chứ, đi đâu trò cũng vẫn quý vị <3  Khoảnh khắc ""ấm áp"" của vợ chồng Đoàn Văn Hậu gặp lại thầy Park trong buổi lễ cưới của Quang Hải 🥰","https://scontent.fhan14-3.fna.fbcdn.net/v/t1.15752-9/433678880_3308569706110881_2837951877013061569_n.png?_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeHUxFb2cCY6zb4BmERe5fEl7McWM-mlYRzsxxYz6aVhHGZLL8sBPkDELWaw6vTV8oGkIR0yLP9s6bnT0ng3wz5m&_nc_ohc=VbHcKqGYmL0AX9GlWb_&_nc_ht=scontent.fhan14-3.fna&oh=03_AdRVMXOUThzLmnKncpGYpgbR9VdkfAz1SbbiiH9YNRomFw&oe=662DD967 
https://scontent.fhan14-1.fna.fbcdn.net/v/t1.15752-9/433843908_1567248727456446_4109648042070834949_n.png?_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeHR8peboAexztHDG9ANKPVYFVphF5xMrpAVWmEXnEyukMflrulYf8xxRErIm-c65e7QnSE25AcRRcj6ST4Lwtmc&_nc_ohc=9ldXk1-cQukAX9_m7U1&_nc_oc=AdgPXNyVqp_X1kPysLo2oKcV0VPUHyLfYPOkY--kaEPHuFCoI8J78dancZ2E3dKLAiA&_nc_ht=scontent.fhan14-1.fna&oh=03_AdS7zxn_7k0w-wHLudoNZjcPZWEfVG0ySz8lrtg7YOooLg&oe=662DF54E 
https://scontent.fhan14-1.fna.fbcdn.net/v/t1.15752-9/433555308_388250780829303_8338303150550275336_n.png?_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeEkLewFBYDA8WeH0YWZegXfdr9EPj2i-jp2v0Q-PaL6OlmP0_0C_ddKQJn_g3cjaTqaArax96yiwGtclsVi3W_M&_nc_ohc=HPv8phX3jMYAX9jI6ir&_nc_ht=scontent.fhan14-1.fna&oh=03_AdRcABoiXhgXbprzMoqlbdhGz9uC3cLfpO-pS6_oJbvSug&oe=662DD6F9 ",,,,Đạt,Duyêt,,
2024/03/28,FP – Cao Thủ,Huy Ho,Chớt trong tym,https://scontent.fhan14-2.fna.fbcdn.net/v/t1.15752-9/432462479_747122557402742_6307294475653255861_n.png?_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeErKEMLrvrUUl4U_3z6Bv92R1oydR2YNKtHWjJ1HZg0q1-_5DxOKWbN0BndcG6Dc3pp7h-y2g_2mOZiCzQAhBgw&_nc_ohc=CYnQ5WI1E1kAX9QQh-q&_nc_ht=scontent.fhan14-2.fna&oh=03_AdQU4YbPtwU_cfGJVTg3GSysb2jSKhh-KzHu9YIcE15vPg&oe=662DC100 ,,,,Đạt,Duyêt,,
2024/03/28,FP – Cao Thủ,Hoàng Khánh Duy,Tự dưng ngựa ngựa nói ra chi :)),https://scontent.fhan14-2.fna.fbcdn.net/v/t1.15752-9/433766291_393478980122435_2705961627604175914_n.png?_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeGyGp60ZfarcjdFzKedSCbyznfsenr6amjOd-x6evpqaPNgS5vIoahhzICcCL2b8d5LDIStLkaWJCnrOOGGjF1z&_nc_ohc=VvV2EjIkz8AAX-WQmq9&_nc_ht=scontent.fhan14-2.fna&oh=03_AdSg1zpWx4lzcBkHQa5TW_ZzimJK9FHYkFJbAto9yvogBw&oe=662DEF25 ,,,,Đạt,Duyêt,,
2024/03/28,FP – Cao Thủ,Hoàng Khánh Duy,Nóng: Thầy Park Hang Seo bất ngờ xuất hiện tại đám cưới trò cưng Quang Hải 🤩,"https://scontent.fhan14-1.fna.fbcdn.net/v/t1.15752-9/433482659_1129099771568412_931171538760479613_n.png?_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeH6GnL2up6A2kw_Z1NbcMcepGofp4o1vOSkah-nijW85LYN96VieBiWnS7g_qoZHWJRMZM2kqBdgwJugYVT8Oae&_nc_ohc=8SDGfv4vVDkAX8ZH4gZ&_nc_ht=scontent.fhan14-1.fna&oh=03_AdQ_vxwjNPwq7-3THgChSDy8f_gUoCdqpXrQvJYNTup18Q&oe=662DCD01 
https://scontent.fhan14-3.fna.fbcdn.net/v/t1.15752-9/433576471_758152589716468_2056072632281314590_n.png?_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeHx3L8iVnKlpgtL2u1LvLhHy9P-UvYleonL0_5S9iV6ic-AURWoL85zmmJsiyEpEa6xc9CN5cZ2nZAJV5jWrU1X&_nc_ohc=RRtEa2UxYLQAX97UBEx&_nc_ht=scontent.fhan14-3.fna&oh=03_AdSJzq65HuAEWQK30ocwa464TqvYduVHkLbqaGePJxvrGg&oe=662DC7BA 
https://scontent.fhan14-5.fna.fbcdn.net/v/t1.15752-9/433465799_391507270340781_4636506077941919277_n.png?_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeGo2-ffQ5WfLQR1vTxt7jNJcajwwm6zwy9xqPDCbrPDLyZEmARvGI-cbRHMUJpI7VuajeLQ-zEiGh2yDMTBXX3C&_nc_ohc=CAgeiROUOMAAX9sPFrR&_nc_ht=scontent.fhan14-5.fna&oh=03_AdTCtkV-A2btBmoMdK-iaofQm1CwY7UPl2QY-dM2-IiEbA&oe=662DE495 
https://scontent.fhan14-5.fna.fbcdn.net/v/t1.15752-9/433478919_1459867601545008_919916218945882549_n.png?_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeGTGYk9sIVUwgL0l773sl6iBCqC_CPBNvUEKoL8I8E29TjOaMCVEpnjLz10rJayPgfGYgGKHJ07T2umYjCS6Ro6&_nc_ohc=iKUrz8F2OHkAX8RwyhW&_nc_ht=scontent.fhan14-5.fna&oh=03_AdSQMQvrfVOb033h3OH9W-4gaJl5UlCewztjwW8MZEkraA&oe=662DC495 ",,,,Đạt,Duyêt,,
2024/03/28,FP – Cao Thủ,Huy Ho,Sau 1 tháng nghĩa vụ cô gái suýt thì không nhận ra người yêu mình  🥹,"https://scontent.fhan14-5.fna.fbcdn.net/v/t1.15752-9/434325981_1080321786599262_5908049833768958184_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeFTCL8rP_q1dZ2WKTMquPABkw_ZGTTwyMaTD9kZNPDIxj6pp4FV8sfiOMGf6gPaQKCBhRqrB-xhso7qviONvIkt&_nc_ohc=hciOpR12rg0AX_uGwjw&_nc_ht=scontent.fhan14-5.fna&oh=03_AdS4PlxomBxrXnSR3mY-cZXSMUtvcLtVMlXwNwbzPxxfmw&oe=662DDFDD 
https://scontent.fhan14-3.fna.fbcdn.net/v/t1.15752-9/434131141_1116514992879405_6633390193250390472_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeGEPT055MhHxkoOlCdB1JHIWdNCkVS1leBZ00KRVLWV4BPLeOpFPQGy6LQ-bS4n_TTihsz62tXY4OHiRjS79P3m&_nc_ohc=Rh7ISoVK_qwAX-jshxk&_nc_ht=scontent.fhan14-3.fna&oh=03_AdSeKM0fQ9DYg_qL7lyPWcH8k-Qi7SyntgHRb8KNiS3Zhw&oe=662DC4F0 ",,,,Đạt,Duyêt,,
2024/03/28,FP – Cao Thủ,Huy Ho, ,,,https://video.fhan14-3.fna.fbcdn.net/v/t42.3356-2/434378030_7783611565016564_7140051199566167266_n.mp4?_nc_cat=110&ccb=1-7&_nc_sid=4f86bc&_nc_eui2=AeEikgMZZGuurMkjEZxBBAJN85MEhVrYUr3zkwSFWthSvQ-Eh_wYH9iOkI3VRvFBULXfDLGmjn-xAsNBNxStn4Pp&_nc_ohc=gzrx4G9_88MAX80pBTq&_nc_oc=AdjhaV5PqkfkIDzQDOwV7zhDMEABkH-UZNhWogf7aY19CgULsMKMUCB5nkgrfngN-x0&_nc_ht=video.fhan14-3.fna&oh=03_AdQucpD1u-N8krBo-x_E0kUoc8t77LRy_f3WZA8G-jKEIg&oe=66085B51&dl=1 ,,Bách,Duyêt,,
2024/03/28,FP – Cao Thủ,Huy Ho,Thực đơn đám cưới của mấy ní có wủy theo 😳,https://scontent.fhan14-1.fna.fbcdn.net/v/t1.15752-9/432725077_286714287799679_8865921504870730127_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeFBBo6XmCPAwE2dss-SDOTJF-FoZEonc2QX4WhkSidzZJPgqVuAp_vvulnMDr2eGhiGUQNdKCKNffQHwrI0XzTe&_nc_ohc=cDimGSKeh6UAX-ruzde&_nc_ht=scontent.fhan14-1.fna&oh=03_AdSqGSOHzLcCfSiYxcKv4rWgjf8tHMVHpHCoMrE-99s1rA&oe=662DEA5B ,,,,Bách,Duyêt,,
2024/03/28,FP – Cao Thủ,Hoàng Khánh Duy,Mong Thắng sẽ ổn :),https://scontent.fhan14-3.fna.fbcdn.net/v/t1.15752-9/433500976_381842871286799_5905169007288881439_n.png?_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeE50E_-vrR-iKBVA5GHXHW3L7xTqrs6CswvvFOquzoKzIRKxSR2jVGyOKMvqBydiMbVZIcYpSFYy14DoQgjoExQ&_nc_ohc=-8mZg7tKy4AAX9Kf63V&_nc_ht=scontent.fhan14-3.fna&oh=03_AdS-KG0XqvZeQSb_gqfqjSbFFGiu1TL9z945XgEPVJMbAg&oe=662DC2D9 ,,,,Bách,Duyêt,,
2024/03/28,FP – Cao Thủ,Hoàng Khánh Duy,"GẦN NHƯ LÀ BANH CÁI GIẢI :))  VCS - Giải đấu liên minh chuyên nghiệp của Việt Nam vừa công bố danh sách 32 tuyển thủ và 8 đội tuyển liên quan đến c.á đ.ộ"". Cả giải có 8 đội thì cả 8 đội đều bị cấm, còn mỗi MC dẫn chương trình Minh Nghi là liêm khiết <3  Đúng là nhà ""có khiên"" có khác uy tín thật sự :v",https://scontent.fhan14-2.fna.fbcdn.net/v/t1.15752-9/433546630_785749416985493_4190799554724981036_n.png?_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeFGp6AcvJeZSRumCyNO7dmy2kOkIvpCoSLaQ6Qi-kKhIv8uoJCCGnUsFFr7W23y05U1xY2HMoDPKp3J-wP7hclU&_nc_ohc=r_hRGE6kCZsAX_GntVv&_nc_ht=scontent.fhan14-2.fna&oh=03_AdR3GKkWKruPNrbfo79GqqQ52G7EiMQnuv_UJLMJ4bK4WA&oe=662DC57E ,,,,Bách,Duyêt,,
2024/03/28,FP – Cao Thủ,Huy Ho, ,https://scontent.fhan14-2.fna.fbcdn.net/v/t1.15752-9/434267816_714367614239604_244277612521987065_n.png?_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeFhli24yrdiSY2SeTq89FM93ryyULkUAF3evLJQuRQAXW8TbemI324XXlOIE-FDXhxSiHSBlIa1mSpNPq9nIdP2&_nc_ohc=_2n44ZDbgRcAX9PG_7N&_nc_ht=scontent.fhan14-2.fna&oh=03_AdTR54whkyz9LSd6iVLHKsN9FfRt5hIWbdWx9fZvExcGNg&oe=662DD53F ,,,,Đạt,Duyêt,,
2024/03/28,FP – Cao Thủ,Huy Ho, ,,,https://video.fhan14-5.fna.fbcdn.net/v/t42.3356-2/10000000_7289054407847831_6694531927023289485_n.mp4?_nc_cat=104&ccb=1-7&_nc_sid=4f86bc&_nc_eui2=AeFVRlMHhNRnOxu9Qhv5RkiM6h5pXztGqoLqHmlfO0aqgjnCBk_JKYwO43rDvd7tWhCP86YGmEgQ0QwH5VNgn8zf&_nc_ohc=y0Hcmq3rj8gAX_pzFxN&_nc_ht=video.fhan14-5.fna&oh=03_AdSrwMvqIx1K4ynaaKQsV59Sg2u0ApOGEnyaZtMjVWOHhA&oe=66085CD4&dl=1 ,,Bách,Duyêt,,
2024/03/28,FP – Cao Thủ,Hoàng Khánh Duy,https://drive.google.com/drive/folders/1TrsbS9QO4ORtCZUoRmHmtMg8emXIALV5?usp=sharing,,,,https://drive.google.com/drive/folders/1TrsbS9QO4ORtCZUoRmHmtMg8emXIALV5?usp=sharing,Bách,Duyêt,,
